side_prompt_id,side_task,side_topic,side_observed_condition,side_top1_before,side_top1_after,side_top1_changed,side_target_id,side_target_correct_before,side_target_correct_after,side_target_correct_changed,side_target_prob_drop,side_candidate_kl,side_top10_jaccard,side_entropy_delta,side_abs_entropy_delta,model,prompt_id,layer,subspace_family,subspace_k,rep
2,factual_simple,language,correct,14128,29153,1,3009.0,0,0,0,3.085057528836111e-06,0.5154263827851798,0.17647058823529413,-0.5053153510723405,0.5053153510723405,distilbert-base-uncased,5,2,random,8,0
21,ambiguous_open,polysemy,ambiguous,6578,6578,0,,0,0,0,,0.7428082841908115,0.1111111111111111,-0.8089236971396487,0.8089236971396487,distilbert-base-uncased,5,2,random,8,0
17,factual_simple,role,error,9431,8094,1,10026.0,0,0,0,0.0002707081044468675,0.6202493865880662,0.05263157894736842,-0.3993212767532439,0.3993212767532439,distilbert-base-uncased,5,2,random,8,0
10,factual_deep,role,correct,3292,8803,1,4062.0,0,0,0,5.3586072388883155e-05,1.4894262147622137,0.05263157894736842,-1.399437561435025,1.399437561435025,distilbert-base-uncased,5,2,random,8,0
13,factual_deep,math,error,2048,3674,1,2093.0,0,0,0,0.0019853853623940133,0.31783938120869903,0.3333333333333333,-0.22629416266476365,0.22629416266476365,distilbert-base-uncased,5,2,random,8,0
4,factual_deep,animal_class,error,6821,8803,1,25476.0,0,0,0,-1.943686907464425e-05,0.6918321938384435,0.0,-0.49372298856561914,0.49372298856561914,distilbert-base-uncased,5,2,random,8,0
19,factual_deep,common,error,8257,8094,1,2452.0,0,0,0,5.164862797551145e-05,0.8721034710447011,0.05263157894736842,-0.8031738597301423,0.8031738597301423,distilbert-base-uncased,5,2,random,8,0
3,ambiguous_open,open,ambiguous,27839,27839,0,,0,0,0,,0.15935957947950885,0.25,-0.15758290238180628,0.15758290238180628,distilbert-base-uncased,7,2,state_pca,8,0
6,ambiguous_open,polysemy,ambiguous,8178,28992,1,,0,0,0,,0.20565253522470808,0.17647058823529413,-0.18376578204679195,0.18376578204679195,distilbert-base-uncased,7,2,state_pca,8,0
20,factual_simple,capital,error,14128,9970,1,3000.0,0,0,0,1.3343165915644922e-05,0.31807605147272183,0.17647058823529413,-0.16711268089173092,0.16711268089173092,distilbert-base-uncased,7,2,state_pca,8,0
14,factual_simple,math,error,4414,1524,1,2093.0,0,0,0,-0.00011970114367018786,1.4839662847706923,0.25,0.8040181556061374,0.8040181556061374,distilbert-base-uncased,7,2,state_pca,8,0
23,factual_simple,common,correct,4414,2556,1,2630.0,0,0,0,6.207013052400952e-06,1.337958493013732,0.1111111111111111,-0.052090253207506265,0.052090253207506265,distilbert-base-uncased,7,2,state_pca,8,0
12,ambiguous_open,open,ambiguous,8257,22927,1,,0,0,0,,0.1620112165066334,0.25,-0.09091788317434224,0.09091788317434224,distilbert-base-uncased,7,2,state_pca,8,0
16,factual_deep,currency,correct,3732,3732,0,9944.0,0,0,0,1.8506216961562925e-06,0.22837262443020137,0.5384615384615384,-0.5453894766739058,0.5453894766739058,distilbert-base-uncased,7,2,state_pca,8,0
4,factual_deep,animal_class,error,6821,16685,1,25476.0,0,0,0,-3.2437555522826844e-06,0.1925528354801232,0.42857142857142855,-0.23492890213658946,0.23492890213658946,distilbert-base-uncased,7,2,state_pca,8,0
18,ambiguous_open,role,ambiguous,5012,3732,1,,0,0,0,,0.16661409585405798,0.42857142857142855,-0.18914581840846845,0.18914581840846845,distilbert-base-uncased,7,2,state_pca,8,0
5,factual_simple,lexical,error,20212,2556,1,2053.0,0,0,0,-8.203329834334195e-07,0.40640979402064603,0.25,-0.2809172780660867,0.2809172780660867,distilbert-base-uncased,7,2,state_pca,8,0
9,ambiguous_open,open,ambiguous,6578,6578,0,,0,0,0,,0.12906897777365672,0.42857142857142855,-0.07754699844227364,0.07754699844227364,distilbert-base-uncased,7,2,state_pca,8,0
17,factual_simple,role,error,9431,5776,1,10026.0,0,0,0,0.00022416305203003402,0.09872971633535588,0.42857142857142855,-0.11796844109170612,0.11796844109170612,distilbert-base-uncased,7,2,state_pca,8,0
4,factual_deep,animal_class,error,6821,16685,1,25476.0,0,0,0,-1.4761225951089005e-06,0.2286731650287576,0.42857142857142855,-0.20305997935745923,0.20305997935745923,distilbert-base-uncased,7,2,delta_pca,8,0
0,ambiguous_open,open,ambiguous,6578,6578,0,,0,0,0,,0.14782053938794992,0.42857142857142855,-0.3528277392401926,0.3528277392401926,distilbert-base-uncased,7,2,delta_pca,8,0
14,factual_simple,math,error,4414,14689,1,2093.0,0,0,0,-0.00018323553864701693,1.0166296974895515,0.25,0.8014049510074561,0.8014049510074561,distilbert-base-uncased,7,2,delta_pca,8,0
21,ambiguous_open,polysemy,ambiguous,6578,3732,1,,0,0,0,,0.2218831190701428,0.42857142857142855,-0.2860834369542715,0.2860834369542715,distilbert-base-uncased,7,2,delta_pca,8,0
12,ambiguous_open,open,ambiguous,8257,3949,1,,0,0,0,,0.26886112604179957,0.17647058823529413,-0.15369363220208232,0.15369363220208232,distilbert-base-uncased,7,2,delta_pca,8,0
5,factual_simple,lexical,error,20212,2556,1,2053.0,0,0,0,-3.441968044094207e-06,0.3839569470942694,0.3333333333333333,-0.35004237663326565,0.35004237663326565,distilbert-base-uncased,7,2,delta_pca,8,0
15,ambiguous_open,open,ambiguous,7522,4744,1,,0,0,0,,0.26937101314574985,0.17647058823529413,-0.19017940883628448,0.19017940883628448,distilbert-base-uncased,7,2,delta_pca,8,0
9,ambiguous_open,open,ambiguous,6578,6578,0,,0,0,0,,0.12054158308492961,0.42857142857142855,-0.15294965588132747,0.15294965588132747,distilbert-base-uncased,7,2,delta_pca,8,0
10,factual_deep,role,correct,3292,6909,1,4062.0,0,0,0,3.6873870771715256e-05,0.19258622171105222,0.5384615384615384,-0.27199320437985763,0.27199320437985763,distilbert-base-uncased,7,2,delta_pca,8,0
22,factual_deep,capital,error,14128,2556,1,4068.0,0,0,0,1.3498149424076643e-05,0.42059368653392604,0.42857142857142855,-0.30626436893186604,0.30626436893186604,distilbert-base-uncased,7,2,delta_pca,8,0
13,factual_deep,math,error,2048,2048,0,2093.0,0,0,0,-0.012200897037338856,0.12615265371303985,0.5384615384615384,-0.194682539970505,0.194682539970505,distilbert-base-uncased,7,2,delta_pca,8,0
1,factual_deep,continent,error,14128,2556,1,4021.0,0,0,0,5.7557362234445e-05,0.3232709438982389,0.5384615384615384,-0.16798329885017793,0.16798329885017793,distilbert-base-uncased,7,2,delta_pca,8,0
17,factual_simple,role,error,9431,8257,1,10026.0,0,0,0,-1.7347537666780695e-05,0.2636836490119914,0.17647058823529413,-0.18082572016766862,0.18082572016766862,distilbert-base-uncased,7,2,random,8,0
0,ambiguous_open,open,ambiguous,6578,17094,1,,0,0,0,,0.20731855167992636,0.3333333333333333,0.09793031255788032,0.09793031255788032,distilbert-base-uncased,7,2,random,8,0
14,factual_simple,math,error,4414,4414,0,2093.0,0,0,0,-1.8997694161050982e-05,0.2069425082558192,0.3333333333333333,-0.4094044067670093,0.4094044067670093,distilbert-base-uncased,7,2,random,8,0
11,factual_simple,science,correct,14128,26702,1,13035.0,0,0,0,4.2953650696071657e-07,0.21976972140471035,0.3333333333333333,-0.3852666845818473,0.3852666845818473,distilbert-base-uncased,7,2,random,8,0
12,ambiguous_open,open,ambiguous,8257,8257,0,,0,0,0,,0.11036707470971271,0.3333333333333333,-0.110809396490545,0.110809396490545,distilbert-base-uncased,7,2,random,8,0
16,factual_deep,currency,correct,3732,17094,1,9944.0,0,0,0,-4.250636949075655e-06,0.20501476044980702,0.42857142857142855,-0.30805331745310216,0.30805331745310216,distilbert-base-uncased,7,2,random,8,0
21,ambiguous_open,polysemy,ambiguous,6578,7822,1,,0,0,0,,0.2000706374097561,0.25,-0.13750231655274048,0.13750231655274048,distilbert-base-uncased,7,2,random,8,0
1,factual_deep,continent,error,14128,28150,1,4021.0,0,0,0,-7.932244850453943e-05,0.233070526142851,0.42857142857142855,-0.3332668475285736,0.3332668475285736,distilbert-base-uncased,7,2,random,8,0
10,factual_deep,role,correct,3292,7822,1,4062.0,0,0,0,-0.00022534946999187743,0.14491276399844594,0.42857142857142855,-0.1717006303449855,0.1717006303449855,distilbert-base-uncased,7,2,random,8,0
9,ambiguous_open,open,ambiguous,6578,17094,1,,0,0,0,,0.20294560303661094,0.42857142857142855,-0.08590142195109696,0.08590142195109696,distilbert-base-uncased,7,2,random,8,0
13,factual_deep,math,error,2048,2048,0,2093.0,0,0,0,-0.0008734449452915787,0.1726207425866556,0.42857142857142855,-0.15282326337461027,0.15282326337461027,distilbert-base-uncased,7,2,random,8,0
23,factual_simple,common,correct,4414,4414,0,2630.0,0,0,0,-1.3677706845811125e-05,0.16220122413119636,0.42857142857142855,-0.2704062362361688,0.2704062362361688,distilbert-base-uncased,7,2,random,8,0
18,ambiguous_open,role,ambiguous,5012,2717,1,,0,0,0,,0.2058950125150708,0.3333333333333333,-0.13318568105166628,0.13318568105166628,distilbert-base-uncased,8,2,state_pca,8,0
16,factual_deep,currency,correct,3732,3732,0,9944.0,0,0,0,-1.7515679443706383e-05,0.14679668270447815,0.3333333333333333,-0.07611147700945775,0.07611147700945775,distilbert-base-uncased,8,2,state_pca,8,0
10,factual_deep,role,correct,3292,16685,1,4062.0,0,0,0,3.1429405481870005e-06,0.25405309708706686,0.42857142857142855,-0.3382429811351466,0.3382429811351466,distilbert-base-uncased,8,2,state_pca,8,0
9,ambiguous_open,open,ambiguous,6578,4512,1,,0,0,0,,0.1497553442064189,0.42857142857142855,-0.11069582817268486,0.11069582817268486,distilbert-base-uncased,8,2,state_pca,8,0
7,factual_deep,antonym,correct,4385,18740,1,2157.0,0,0,0,2.1572865941409835e-06,0.42580496700111353,0.1111111111111111,-0.23005017148559892,0.23005017148559892,distilbert-base-uncased,8,2,state_pca,8,0
17,factual_simple,role,error,9431,7198,1,10026.0,0,0,0,0.00019698788145982514,0.2602025611126103,0.17647058823529413,-0.07660038096846122,0.07660038096846122,distilbert-base-uncased,8,2,state_pca,8,0
21,ambiguous_open,polysemy,ambiguous,6578,3863,1,,0,0,0,,0.1442096220365126,0.3333333333333333,-0.1051393012266355,0.1051393012266355,distilbert-base-uncased,8,2,state_pca,8,0
15,ambiguous_open,open,ambiguous,7522,4471,1,,0,0,0,,0.239387186789498,0.17647058823529413,-0.15748369248991834,0.15748369248991834,distilbert-base-uncased,8,2,state_pca,8,0
19,factual_deep,common,error,8257,16685,1,2452.0,0,0,0,-7.168116040791351e-05,0.23744631549804543,0.17647058823529413,-0.18089707251873843,0.18089707251873843,distilbert-base-uncased,8,2,state_pca,8,0
20,factual_simple,capital,error,14128,9970,1,3000.0,0,0,0,-0.00022741291771135718,0.7391998478607931,0.05263157894736842,-0.45134750387889255,0.45134750387889255,distilbert-base-uncased,8,2,state_pca,8,0
4,factual_deep,animal_class,error,6821,16685,1,25476.0,0,0,0,7.82378438680912e-06,0.31620670339600376,0.17647058823529413,-0.30417791484986134,0.30417791484986134,distilbert-base-uncased,8,2,state_pca,8,0
12,ambiguous_open,open,ambiguous,8257,7822,1,,0,0,0,,0.14819746821936466,0.17647058823529413,-0.08152018293180197,0.08152018293180197,distilbert-base-uncased,8,2,state_pca,8,0
2,factual_simple,language,correct,14128,9662,1,3009.0,0,0,0,-0.00021225018746892229,1.1267526833236137,0.05263157894736842,-0.6428652492210185,0.6428652492210185,distilbert-base-uncased,8,2,delta_pca,8,0
5,factual_simple,lexical,error,20212,20106,1,2053.0,0,0,0,-0.0003565644401975562,0.7337880612039023,0.05263157894736842,-0.6217710927550484,0.6217710927550484,distilbert-base-uncased,8,2,delta_pca,8,0
16,factual_deep,currency,correct,3732,17289,1,9944.0,0,0,0,-4.056198808251637e-06,0.4684709146475242,0.25,-0.34983235702569937,0.34983235702569937,distilbert-base-uncased,8,2,delta_pca,8,0
20,factual_simple,capital,error,14128,9662,1,3000.0,0,0,0,-9.940604788210849e-05,0.9623235653944486,0.05263157894736842,-0.6297356592013856,0.6297356592013856,distilbert-base-uncased,8,2,delta_pca,8,0
1,factual_deep,continent,error,14128,9662,1,4021.0,0,0,0,5.712937226872168e-05,1.1043191543946698,0.1111111111111111,-0.7265527124568214,0.7265527124568214,distilbert-base-uncased,8,2,delta_pca,8,0
10,factual_deep,role,correct,3292,3094,1,4062.0,0,0,0,4.40608999186492e-05,0.587851290930272,0.05263157894736842,-0.4667220624101285,0.4667220624101285,distilbert-base-uncased,8,2,delta_pca,8,0
6,ambiguous_open,polysemy,ambiguous,8178,8665,1,,0,0,0,,0.32745151134134093,0.05263157894736842,-0.2753690962895128,0.2753690962895128,distilbert-base-uncased,8,2,delta_pca,8,0
9,ambiguous_open,open,ambiguous,6578,6578,0,,0,0,0,,0.480199484701469,0.1111111111111111,-0.4880500623515234,0.4880500623515234,distilbert-base-uncased,8,2,delta_pca,8,0
21,ambiguous_open,polysemy,ambiguous,6578,17289,1,,0,0,0,,0.4663096858620939,0.1111111111111111,-0.3852980992405213,0.3852980992405213,distilbert-base-uncased,8,2,delta_pca,8,0
22,factual_deep,capital,error,14128,9662,1,4068.0,0,0,0,2.2139568617074466e-06,1.3241801438166996,0.1111111111111111,-0.5838252292750958,0.5838252292750958,distilbert-base-uncased,8,2,delta_pca,8,0
3,ambiguous_open,open,ambiguous,27839,22809,1,,0,0,0,,0.47201560691610805,0.05263157894736842,-0.25778604157857554,0.25778604157857554,distilbert-base-uncased,8,2,delta_pca,8,0
23,factual_simple,common,correct,4414,20106,1,2630.0,0,0,0,-2.779794125009302e-05,0.6177661608692769,0.05263157894736842,-0.18300427370876893,0.18300427370876893,distilbert-base-uncased,8,2,delta_pca,8,0
20,factual_simple,capital,error,14128,29153,1,3000.0,0,0,0,-2.4246229563364613e-06,0.9405097327982725,0.1111111111111111,-0.7389731733416389,0.7389731733416389,distilbert-base-uncased,8,2,random,8,0
13,factual_deep,math,error,2048,3674,1,2093.0,0,0,0,0.009498483695321545,0.40005595874814326,0.1111111111111111,-0.20251438841267966,0.20251438841267966,distilbert-base-uncased,8,2,random,8,0
19,factual_deep,common,error,8257,8094,1,2452.0,0,0,0,6.247732393647966e-05,0.7551681711560747,0.0,-0.8008936610957971,0.8008936610957971,distilbert-base-uncased,8,2,random,8,0
16,factual_deep,currency,correct,3732,25607,1,9944.0,0,0,0,7.384353301960256e-06,0.5300083581292526,0.25,-0.5208836727036941,0.5208836727036941,distilbert-base-uncased,8,2,random,8,0
5,factual_simple,lexical,error,20212,29153,1,2053.0,0,0,0,-7.99794252099393e-06,0.9200515340178876,0.1111111111111111,-0.8226732548284428,0.8226732548284428,distilbert-base-uncased,8,2,random,8,0
9,ambiguous_open,open,ambiguous,6578,6578,0,,0,0,0,,0.5661587060397566,0.1111111111111111,-0.423596075611012,0.423596075611012,distilbert-base-uncased,8,2,random,8,0
12,ambiguous_open,open,ambiguous,8257,16363,1,,0,0,0,,0.554944018506437,0.0,-0.5012741777832264,0.5012741777832264,distilbert-base-uncased,8,2,random,8,0
22,factual_deep,capital,error,14128,2556,1,4068.0,0,0,0,-2.635927176265066e-05,0.7946888198867457,0.05263157894736842,-0.4886773439584573,0.4886773439584573,distilbert-base-uncased,8,2,random,8,0
10,factual_deep,role,correct,3292,24308,1,4062.0,0,0,0,5.4021649462081584e-05,0.9247181683994514,0.05263157894736842,-0.6736457521145169,0.6736457521145169,distilbert-base-uncased,8,2,random,8,0
7,factual_deep,antonym,correct,4385,7835,1,2157.0,0,0,0,3.151747333250465e-05,0.7292600445584858,0.17647058823529413,-0.7885927498502596,0.7885927498502596,distilbert-base-uncased,8,2,random,8,0
6,ambiguous_open,polysemy,ambiguous,8178,25607,1,,0,0,0,,0.9986225825798537,0.17647058823529413,-0.8366878579458028,0.8366878579458028,distilbert-base-uncased,8,2,random,8,0
15,ambiguous_open,open,ambiguous,7522,8094,1,,0,0,0,,0.6864166746999592,0.0,-0.5657577440113295,0.5657577440113295,distilbert-base-uncased,8,2,random,8,0
5,factual_simple,lexical,error,20212,14128,1,2053.0,0,0,0,-5.0681959933191006e-05,0.38791700716773675,0.17647058823529413,-0.4038769118858472,0.4038769118858472,distilbert-base-uncased,10,2,state_pca,8,0
2,factual_simple,language,correct,14128,14128,0,3009.0,0,0,0,6.977070644611157e-07,0.3797064108178725,0.17647058823529413,-0.6317394564368435,0.6317394564368435,distilbert-base-uncased,10,2,state_pca,8,0
1,factual_deep,continent,error,14128,14128,0,4021.0,0,0,0,5.757244321944988e-05,0.3959464364563693,0.17647058823529413,-0.6079319719530201,0.6079319719530201,distilbert-base-uncased,10,2,state_pca,8,0
12,ambiguous_open,open,ambiguous,8257,5776,1,,0,0,0,,0.2752700853723405,0.1111111111111111,-0.22595289812984243,0.22595289812984243,distilbert-base-uncased,10,2,state_pca,8,0
17,factual_simple,role,error,9431,5776,1,10026.0,0,0,0,-0.0001254519573406455,0.6396695354781311,0.25,-0.899727724861977,0.899727724861977,distilbert-base-uncased,10,2,state_pca,8,0
22,factual_deep,capital,error,14128,14128,0,4068.0,0,0,0,8.998267974986737e-06,0.2732025326498771,0.25,-0.54068716155387,0.54068716155387,distilbert-base-uncased,10,2,state_pca,8,0
3,ambiguous_open,open,ambiguous,27839,27839,0,,0,0,0,,0.5190856629075227,0.1111111111111111,-0.5092486014251087,0.5092486014251087,distilbert-base-uncased,10,2,state_pca,8,0
7,factual_deep,antonym,correct,4385,10189,1,2157.0,0,0,0,1.3693577175800253e-05,0.3493968777809105,0.17647058823529413,-0.2423938905585339,0.2423938905585339,distilbert-base-uncased,10,2,state_pca,8,0
11,factual_simple,science,correct,14128,14128,0,13035.0,0,0,0,1.8475132607606748e-05,0.36705015163504395,0.25,-0.5940780977719893,0.5940780977719893,distilbert-base-uncased,10,2,state_pca,8,0
20,factual_simple,capital,error,14128,14128,0,3000.0,0,0,0,2.3185385476343122e-05,0.3827010860522118,0.1111111111111111,-0.5620708508348629,0.5620708508348629,distilbert-base-uncased,10,2,state_pca,8,0
16,factual_deep,currency,correct,3732,17094,1,9944.0,0,0,0,6.914832660191843e-06,0.42994426524668505,0.42857142857142855,-0.6148313808681505,0.6148313808681505,distilbert-base-uncased,10,2,state_pca,8,0
14,factual_simple,math,error,4414,4414,0,2093.0,0,0,0,1.0648821029392907e-05,0.5369322787184451,0.25,-1.0754369754279571,1.0754369754279571,distilbert-base-uncased,10,2,state_pca,8,0
5,factual_simple,lexical,error,20212,15474,1,2053.0,0,0,0,1.3914894550349864e-06,0.265862969011628,0.05263157894736842,-0.20656045559857805,0.20656045559857805,distilbert-base-uncased,10,2,delta_pca,8,0
17,factual_simple,role,error,9431,29525,1,10026.0,0,0,0,0.0001249604801719306,0.5177820444216671,0.17647058823529413,-0.5413760317272232,0.5413760317272232,distilbert-base-uncased,10,2,delta_pca,8,0
6,ambiguous_open,polysemy,ambiguous,8178,17094,1,,0,0,0,,0.5620121404153502,0.1111111111111111,-0.3996510473079766,0.3996510473079766,distilbert-base-uncased,10,2,delta_pca,8,0
11,factual_simple,science,correct,14128,14128,0,13035.0,0,0,0,1.918997159897272e-05,0.33819548346045397,0.17647058823529413,-0.20915369434449094,0.20915369434449094,distilbert-base-uncased,10,2,delta_pca,8,0
8,factual_simple,capital,correct,14128,24720,1,8947.0,0,0,0,1.4079482848851605e-05,0.4130031990466334,0.1111111111111111,-0.3472593774805133,0.3472593774805133,distilbert-base-uncased,10,2,delta_pca,8,0
4,factual_deep,animal_class,error,6821,9575,1,25476.0,0,0,0,1.1583576458444988e-05,0.35149518486036235,0.1111111111111111,-0.3364210336035032,0.3364210336035032,distilbert-base-uncased,10,2,delta_pca,8,0
22,factual_deep,capital,error,14128,14128,0,4068.0,0,0,0,1.2739711816541971e-05,0.2777043475037592,0.17647058823529413,-0.11745696317362508,0.11745696317362508,distilbert-base-uncased,10,2,delta_pca,8,0
13,factual_deep,math,error,2048,1521,1,2093.0,0,0,0,0.008255047705713819,0.26138076589855097,0.3333333333333333,-0.026216691558893057,0.026216691558893057,distilbert-base-uncased,10,2,delta_pca,8,0
7,factual_deep,antonym,correct,4385,4385,0,2157.0,0,0,0,2.3199134068218457e-05,0.4887074838961517,0.17647058823529413,-0.4696083756317062,0.4696083756317062,distilbert-base-uncased,10,2,delta_pca,8,0
0,ambiguous_open,open,ambiguous,6578,17094,1,,0,0,0,,0.5951742073787119,0.3333333333333333,-0.1915265756133535,0.1915265756133535,distilbert-base-uncased,10,2,delta_pca,8,0
