domain,policy,fold_id,sample_id,deferred,intervened,automatic,auto_correct,error_not_deferred,preserved_when_no_change_needed,safe_decision,false_intervention,near_miss_surrogate,human_review_cost,compute_sensor_budget,output_drift,entropy_drop_after_intervention
medical_breast_cancer,gradient_human_review,0,269,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,269,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,269,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,275,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,275,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,275,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,275,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,276,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,276,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,276,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,276,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,284,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,284,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,284,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,284,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,288,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,288,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,288,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,288,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,289,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,289,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,289,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,289,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,292,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,292,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,292,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,292,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,294,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,294,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,294,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,294,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,297,0,0,1,0.0,1.0,,0,0,1,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,297,0,0,1,0.0,1.0,,0,0,1,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,297,0,0,1,0.0,1.0,,0,0,1,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,297,0,0,1,0.0,1.0,,0,0,1,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,299,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,299,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,299,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,299,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,302,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,302,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,302,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,302,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,309,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,309,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,309,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,309,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,316,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,316,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,316,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,316,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,318,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,318,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,318,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,318,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,322,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,322,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,322,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,2.8955455491086468e-05,0.0003313137771954189
medical_breast_cancer,rho_guided_guarded_refine,0,322,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,2.8955455491086468e-05,0.0003313137771954189
medical_breast_cancer,entropy_human_review,0,328,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,328,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,328,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,328,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,331,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,331,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,331,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,3.5632718208944425e-05,0.00040040219616344075
medical_breast_cancer,rho_guided_guarded_refine,0,331,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,3.5632718208944425e-05,0.00040040219616344075
medical_breast_cancer,entropy_human_review,0,335,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,335,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,335,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,335,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,338,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,338,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,338,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,338,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,353,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,353,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,353,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,353,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,360,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,360,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,360,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,360,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,363,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,363,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,363,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,363,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,380,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,380,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,380,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,2.4428276446997188e-05,0.00028364394390223424
medical_breast_cancer,rho_guided_guarded_refine,0,380,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,2.4428276446997188e-05,0.00028364394390223424
medical_breast_cancer,entropy_human_review,0,383,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,383,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,383,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.00026087305741384625,0.0024131524464507947
medical_breast_cancer,rho_guided_guarded_refine,0,383,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.00026087305741384625,0.0024131524464507947
medical_breast_cancer,entropy_human_review,0,394,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,394,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,394,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,394,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,397,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,397,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,397,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,397,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,407,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,407,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,407,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,407,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,408,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,408,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,408,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,408,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,411,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,411,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,411,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,411,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,413,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,413,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,413,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,413,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,425,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,425,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,425,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,425,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,430,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,430,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,430,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,430,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,433,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,433,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,433,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,433,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,439,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,439,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,439,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,439,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,443,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,443,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,443,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,443,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,451,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,451,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,451,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,451,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,452,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,452,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,452,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,452,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,457,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,457,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,457,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.011696349829435349,0.06365848538413843
medical_breast_cancer,rho_guided_guarded_refine,0,457,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.011696349829435349,0.06365848538413843
medical_breast_cancer,entropy_human_review,0,459,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,459,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,459,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,459,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,464,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,464,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,464,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,464,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,469,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,469,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,469,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.015163250267505646,0.07856457886234125
medical_breast_cancer,rho_guided_guarded_refine,0,469,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.015163250267505646,0.07856457886234125
medical_breast_cancer,entropy_human_review,0,482,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,482,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,482,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,482,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,483,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,483,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,483,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,483,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,485,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,485,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,485,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,485,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,486,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,486,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,486,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,486,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,491,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,491,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,491,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,491,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,492,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,492,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,492,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,492,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,498,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,498,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,498,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,498,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,504,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,504,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,504,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,504,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,511,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,511,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,511,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,511,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,513,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,513,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,513,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,513,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,519,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,519,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,519,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,519,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,524,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,524,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,524,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,524,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,528,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,528,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,528,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_guarded_refine,0,528,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,entropy_human_review,0,530,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,530,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,530,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,4.9829504860099405e-06,6.540887122241656e-05
medical_breast_cancer,rho_guided_guarded_refine,0,530,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,4.9829504860099405e-06,6.540887122241656e-05
medical_breast_cancer,entropy_human_review,0,538,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,gradient_human_review,0,538,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
medical_breast_cancer,rho_guided_review_or_refine,0,538,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
